,true_labels,lda_res_predict,probability
6067,0,0,0.2523088318242247
6068,0,1,0.6093250787475096
6069,0,0,0.08407753845805074
6070,0,0,0.4593582634575373
6071,0,0,0.1671851247231971
6072,0,0,0.12372491778413718
6043,0,0,0.12112023846016481
6042,0,0,0.1074620838892591
6041,0,0,0.43590535032107325
6025,0,1,0.5528504857000688
6013,0,0,0.47989728651706676
6014,0,0,0.3412187694375748
6015,0,0,0.25643206042814315
6016,0,0,0.10685645620206653
6017,0,1,0.5318245079690643
6018,0,0,0.4540079922942553
6019,0,1,0.6962176365411422
6020,0,1,0.7013984811274526
6021,0,0,0.3018660610661943
6022,0,0,0.19240137857960538
6023,0,0,0.25800345117044743
6024,0,1,0.6169580628298393
6026,0,0,0.22522904971367502
6040,0,1,0.7801603516760919
6027,0,0,0.14066527814473506
6028,0,0,0.47982035425323655
6029,0,0,0.36039872697490655
6030,0,0,0.2492205114073225
6032,0,0,0.4708526101165715
6033,0,0,0.2090050227098854
6034,0,1,0.5874800123744716
6035,0,0,0.41035956737766377
6036,0,0,0.38586156763584656
6037,0,0,0.4362127771582747
6038,0,0,0.167650192239358
6039,0,0,0.24871693341424883
5950,0,0,0.4171057930267497
5949,0,0,0.4292896751753327
5948,0,0,0.48792962348343033
5947,0,0,0.38062676891541514
5856,0,0,0.19324456033240964
5857,0,1,0.58419487017162
5859,0,0,0.1006001223633092
5860,0,1,0.8493118915257125
5861,0,1,0.7811557957361326
5862,0,1,0.6752608006307209
5863,0,0,0.08316652076646407
5864,0,1,0.609787362888495
5865,0,1,0.7219162587001291
5867,0,0,0.23229117185985101
5868,0,0,0.13269057480298316
5869,0,0,0.4640427722824402
5870,0,0,0.1100842943300208
5871,0,1,0.6457682505099548
5872,0,0,0.4645612599201171
5873,0,1,0.6459137427098085
5874,0,1,0.5478999138653134
5875,0,1,0.5359379814052084
5876,0,1,0.5043267474158529
5877,0,0,0.1274379099081284
5878,0,1,0.8561070877529993
5879,0,0,0.3266569495948367
5880,0,0,0.16453447399928786
5881,0,0,0.21895512116368507
5882,0,0,0.22504510988827103
5883,0,0,0.4664391797271867
5884,0,0,0.44159694686209144
5855,0,0,0.21383121450199016
5854,0,1,0.6401636832837423
5853,0,1,0.554978954581295
5837,0,0,0.08266537662281669
5824,0,1,0.6480610373613245
5825,0,1,0.6150407470386713
5826,0,0,0.16190756259692254
5827,0,0,0.1406451220940218
5828,0,1,0.6145552297166834
5829,0,0,0.4269131296162063
5830,0,0,0.29174468052008923
5831,0,0,0.4191886563617201
5832,0,0,0.12429566423624021
5834,0,0,0.22955303355282544
5835,0,1,0.5104091045812547
5836,0,0,0.14666740023265573
5838,0,0,0.24958228741103833
5852,0,0,0.2886385789609158
5839,0,1,0.7109054743546178
5840,0,0,0.1340401666352496
5841,0,0,0.4225348974894563
5842,0,0,0.4412129576205389
5843,0,1,0.5830067630488961
5844,0,1,0.5119840776491428
5845,0,1,0.6137536710982271
5846,0,0,0.18873472508191907
5847,0,0,0.08951270443644214
5848,0,1,0.7938394816773229
5849,0,1,0.6643880304570283
5850,0,0,0.25800995853482145
5885,0,1,0.5369732219481077
5886,0,1,0.6699201782669056
5887,0,0,0.2865225690724613
5933,0,1,0.6707301694859594
5921,0,0,0.20832184430670384
5922,0,1,0.7217585548060093
5923,0,1,0.5370701253129414
5924,0,1,0.8401934046454529
5925,0,0,0.3377757037946573
5926,0,1,0.7693020256305606
5927,0,0,0.2874849771698549
5928,0,0,0.2624745879705076
5929,0,1,0.6355827921488588
5930,0,0,0.27150597049547714
5931,0,0,0.25052937158282823
5932,0,0,0.46558095503425045
5934,0,1,0.5936502386097021
5919,0,0,0.19972994089729437
5935,0,1,0.7345485870224194
5936,0,0,0.24741060722782504
5937,0,1,0.5327152449356528
5938,0,0,0.2528000258105848
5939,0,0,0.34431285185151306
5940,0,0,0.16766964083814204
5941,0,0,0.3954634428008648
5942,0,0,0.15339678831145398
5943,0,0,0.11495411074663209
5944,0,1,0.5677101450747001
5945,0,0,0.13334414109449358
5946,0,0,0.43088477843469153
5920,0,0,0.2156954008568313
5918,0,0,0.21109210771234113
5888,0,0,0.26371157433510223
5901,0,1,0.6203343483097102
5889,0,0,0.3587735189606739
5890,0,1,0.5399727072521597
5891,0,0,0.14112468347910703
5892,0,0,0.4048501341239193
5893,0,1,0.5532328896098677
5894,0,1,0.5266752789566442
5895,0,0,0.2553037359351514
5896,0,0,0.13726105332565694
5897,0,0,0.16977520346258887
5898,0,1,0.6815248238245304
5899,0,1,0.6530170868765766
5900,0,0,0.4631935297524993
5902,0,0,0.4416455870243477
5917,0,0,0.2247667326360788
5903,0,1,0.9099838633699685
5904,0,0,0.4844834864697581
5905,0,1,0.546604912060564
5906,0,1,0.7543895463392424
5907,0,0,0.12942901589641975
5908,0,0,0.47891896554113605
5909,0,0,0.23714871856395572
5911,0,1,0.5525315706978575
5912,0,0,0.2679062392843181
5914,0,0,0.16233239571861918
5915,0,0,0.32185040389338
5916,0,0,0.23818599923045483
6074,0,1,0.7577407537493392
6075,0,0,0.1303776743411044
6077,0,1,0.659566578928332
6207,0,0,0.23525669143251612
6240,0,0,0.2623084644806441
6241,0,0,0.2319323145324088
6242,0,0,0.3336202836569845
6243,0,0,0.49665303714311554
6244,0,0,0.19702367597893805
6245,0,0,0.12603318448298126
6246,0,1,0.6600975168629191
6247,0,1,0.5125630821976194
6248,0,1,0.5189857760253914
6249,0,0,0.21610838728285914
6250,0,0,0.15635679576248304
6251,0,0,0.21606772296999913
6252,0,0,0.09959079963821467
6253,0,0,0.18119839183296932
6254,0,0,0.43194097324452757
6255,0,0,0.10429715472759894
6256,0,1,0.7064547840700741
6257,0,0,0.14561280329643297
6258,0,1,0.5490721090768467
6259,0,0,0.14631729275997252
6260,0,0,0.2727511073543082
6261,0,0,0.08061181435977456
6262,0,0,0.14190631904162193
6263,0,1,0.7892687568166342
6264,0,1,0.7829877515220387
6265,0,1,0.8352842896924806
6266,0,0,0.06390070191415397
6239,0,0,0.17520542124084382
6238,0,1,0.5632364464015597
6237,0,0,0.266144787417895
6222,0,1,0.5531889031200592
6209,0,1,0.633399418498445
6210,0,0,0.14901971464493624
6211,0,1,0.5309653374389707
6212,0,0,0.2459260755339917
6214,0,0,0.24275635004059445
6215,0,0,0.18813516295868535
6216,0,1,0.6755494334845158
6217,0,1,0.6079997425191472
6218,0,0,0.24206942342407983
6219,0,0,0.40227500711272673
6220,0,1,0.7032535144011638
6221,0,0,0.25793625638693407
6223,0,0,0.4476246351596548
6236,0,0,0.2942162413459372
6224,0,0,0.22861197169203754
6225,0,0,0.164291417498083
6226,0,0,0.2512437948923861
6227,0,0,0.32668966535935456
6228,0,0,0.47453961578327203
6229,0,1,0.7004890062660415
6230,0,0,0.1095705699708349
6231,0,0,0.1777929205637119
6232,0,1,0.6272586181740541
6233,0,1,0.6300316194316508
6234,0,1,0.5761797122652561
6235,0,0,0.2504888544562229
6267,0,1,0.7527515236810395
6268,0,0,0.489030787729984
6270,0,0,0.4498196466251062
6314,0,0,0.21234579025771522
6302,0,0,0.12254603308209189
6303,0,0,0.2946172525486408
6304,0,0,0.14497210413386155
6305,0,0,0.16835671880052683
6306,0,0,0.050155158968533065
6307,0,0,0.20159052925776005
6308,0,0,0.11073073653232189
6309,0,1,0.5024417296381729
6310,0,0,0.44879122242637565
6311,0,0,0.1306038550931316
6312,0,0,0.25261605762952344
6313,0,0,0.3057999275720659
6315,0,0,0.2279645395682279
6300,0,0,0.3718114867000067
6316,0,0,0.2794596184771271
6317,0,0,0.16514383287555442
6318,0,1,0.7402887882372584
6319,0,0,0.2805304911311764
6320,0,1,0.6873116292448292
6321,0,0,0.28159143111156937
6322,0,1,0.5524675982612798
6323,0,1,0.8261102284729069
6324,0,1,0.5967077127581868
6325,0,1,0.6288780137312517
6326,0,1,0.5832063876956985
6327,0,0,0.21757249322435007
6301,0,1,0.7159549021994289
6299,0,0,0.1304020873648909
6271,0,0,0.23445735450286015
6284,0,1,0.5282564007689385
6272,0,0,0.25970262545353023
6273,0,0,0.41298095761430725
6274,0,0,0.10403465934570205
6275,0,1,0.8326649167495528
6276,0,1,0.7837870573316622
6277,0,1,0.5094786622995892
6278,0,0,0.47496218235392496
6279,0,0,0.10845419491495287
6280,0,1,0.5404416024132414
6281,0,1,0.7422652590653475
6282,0,0,0.24842157028983883
6283,0,0,0.4354027385695264
6285,0,0,0.18043682022027535
6298,0,0,0.3765921723868789
6286,0,1,0.753809487086997
6287,0,1,0.6093188316534521
6288,0,1,0.5525315706978575
6289,0,0,0.2909854968668482
6290,0,0,0.08165787723163653
6291,0,1,0.5245261257211112
6292,0,1,0.6033665953517546
6293,0,0,0.21410787051574645
6294,0,0,0.12521461347772742
6295,0,1,0.5022000049002964
6296,0,0,0.39090250031061746
6297,0,0,0.12780693450008945
6208,0,0,0.2993958553265322
6206,0,0,0.2644126944787236
6078,0,0,0.07792610450980009
6205,0,0,0.4455677535307866
6111,0,0,0.25379960490384385
6112,0,0,0.43338288781199585
6113,0,1,0.5835959972520922
6114,0,0,0.40283760262955526
6115,0,1,0.5842392181461841
6116,0,0,0.2144665810401626
6117,0,0,0.2699482525607717
6119,0,0,0.3203016351200359
6120,0,0,0.174743732407087
6121,0,0,0.11953826011059686
6122,0,0,0.38746417572996816
6123,0,0,0.23383363602224294
6124,0,0,0.48794513563182557
6125,0,0,0.15227986400325585
6126,0,0,0.11779319094854851
6127,0,1,0.7085002960311021
6128,0,0,0.12259775647264072
6129,0,1,0.6558722710932852
6130,0,0,0.13314838346109154
6131,0,0,0.3262501863018597
6132,0,1,0.795294903609687
6133,0,1,0.6426739916651141
6134,0,1,0.5486290211322898
6136,0,0,0.12162998843478356
6137,0,0,0.2000523005360214
6138,0,0,0.4271137347504534
6139,0,0,0.46274957703785496
6109,0,0,0.16292269949676993
6108,0,1,0.6910522688765123
6107,0,1,0.8560055496452962
6091,0,0,0.3021813232135943
6079,0,0,0.29249135760222117
6080,0,0,0.13733206659775585
6081,0,1,0.5568815041421966
6082,0,0,0.4797906275288324
6083,0,0,0.31333995987507185
6084,0,0,0.1519439999020868
6085,0,0,0.12069007577650875
6086,0,0,0.3400156446256431
6087,0,0,0.20523536996080866
6088,0,0,0.17049621673640203
6089,0,1,0.5045332112166487
6090,0,1,0.6948189542940688
6092,0,1,0.6258886527703933
6106,0,1,0.6343913340729246
6093,0,0,0.12453683064004023
6094,0,1,0.5651747185688931
6095,0,0,0.20210198339042473
6096,0,1,0.5362924831010734
6097,0,1,0.6952323528627075
6098,0,0,0.19933381880549803
6099,0,0,0.26455389312866023
6101,0,1,0.8160319211658872
6102,0,1,0.5651465174168214
6103,0,1,0.5858799974085105
6104,0,1,0.5639475867653706
6105,0,0,0.0967184275061691
6140,0,0,0.08295777463704677
6141,0,0,0.4591967369636459
6142,0,1,0.6234138130054455
6189,0,0,0.09926220786611122
6177,0,0,0.17656681795692833
6178,0,1,0.7849066249950116
6179,0,1,0.6163595092304122
6180,0,1,0.5493735683832748
6181,0,0,0.46092377384399436
6182,0,0,0.3159834055199477
6183,0,1,0.6585155239254423
6184,0,0,0.4878927626214653
6185,0,0,0.33828673426314515
6186,0,1,0.9048994173034732
6187,0,0,0.3463844571082025
6188,0,0,0.3112700579390409
6190,0,1,0.6560725991942804
6175,0,1,0.6694764412261749
6191,0,1,0.6706766221033188
6192,0,1,0.7017216459817667
6193,0,1,0.8184775195842621
6194,0,1,0.7200789171136319
6195,0,1,0.6493903743913401
6196,0,0,0.2739310378522301
6197,0,0,0.36521522231079473
6198,0,0,0.18805070395581544
6199,0,0,0.15338996912992714
6200,0,0,0.397352430619607
6202,0,1,0.543470067730157
6203,0,1,0.6032614980882869
6176,0,0,0.11599943840105123
6174,0,1,0.8294809426313725
6143,0,1,0.7539575030001533
6159,0,0,0.34476063724223294
6144,0,1,0.6605798172374769
6145,0,0,0.4081173770489217
6146,0,0,0.11646203536295445
6147,0,1,0.6972544995372852
6148,0,0,0.2268164867869729
6150,0,0,0.3266360562532572
6151,0,0,0.2539817453632022
6152,0,1,0.8465226669817628
6153,0,0,0.4112960322807894
6155,0,1,0.6678591859495124
6156,0,0,0.17070716703187597
6157,0,0,0.3569711383404555
6160,0,1,0.7119877711070325
6173,0,1,0.5096385666622085
6161,0,1,0.5389005735006682
6162,0,1,0.8326277400548036
6163,0,1,0.636200318551555
6164,0,0,0.062081556270713684
6165,0,0,0.17854979517360997
6166,0,0,0.4344584357759355
6167,0,0,0.49231327575051576
6168,0,1,0.6111786630261378
6169,0,0,0.17101874755765173
6170,0,1,0.5979892916697872
6171,0,1,0.544539992468008
6172,0,0,0.12399404961375166
6840,0,0,0.14840503753249837
6842,0,0,0.47759658632034424
7878,0,0,0.19324326348072696
7552,0,0,0.1607658878159418
7520,0,1,0.649331401025193
7521,0,0,0.13215683503880876
7522,0,0,0.4284731920745269
7523,0,1,0.5247427507143572
7525,0,0,0.3806369108077669
7526,0,0,0.29740516971042863
7528,0,0,0.18578095705934752
7529,0,0,0.28773230134477773
7530,0,0,0.17722620327787791
7531,0,1,0.5934692673413848
7533,0,1,0.6452991743912975
7534,0,1,0.7877099629555712
7535,0,0,0.4869056711498488
7537,0,0,0.33126032852246906
7538,0,1,0.6218180278900082
7539,0,1,0.5171653494029517
7540,0,1,0.5539119860410631
7541,0,0,0.3396354462387984
7542,0,0,0.12750547336626536
7543,0,0,0.42117447173127226
7544,0,1,0.5615372611910385
7545,0,1,0.5085435740119222
7546,0,1,0.853187696504061
7547,0,0,0.22074871524221984
7548,0,1,0.6520605778193912
7549,0,0,0.15666302621874248
7550,0,0,0.0895113236150569
7519,0,0,0.1683277432708052
7518,0,1,0.6438314275606869
7517,0,0,0.25961494814156433
7499,0,1,0.596850056383276
7486,0,1,0.8206969408113483
7487,0,1,0.5956829101242117
7488,0,0,0.42437541708312965
7489,0,1,0.5894834423086236
7490,0,1,0.5153664838658694
7491,0,0,0.13538115633742906
7492,0,1,0.847416534128924
7494,0,1,0.7395547628453455
7495,0,0,0.3838207042303996
7496,0,0,0.1999428272398217
7497,0,1,0.5875179794477458
7498,0,1,0.5514343569144863
7500,0,1,0.6161277960086675
7516,0,1,0.8163255623071635
7501,0,0,0.22675797032769546
7502,0,0,0.21185851808921208
7503,0,0,0.13659542980726824
7504,0,0,0.07564601868338652
7506,0,0,0.24353206913425596
7507,0,1,0.721485381961027
7508,0,0,0.08809042566845617
7509,0,0,0.15783762777534874
7510,0,0,0.2296957881794803
7511,0,1,0.8802653225665366
7513,0,0,0.09394670380921802
7515,0,0,0.38030380506870154
7551,0,1,0.6634853821566661
7553,0,0,0.3106364545966448
7615,0,0,0.06834466753939987
7554,0,0,0.3557197719902528
7585,0,1,0.7328222615452012
7586,0,0,0.47905139761234905
7587,0,0,0.4814612410585029
7588,0,1,0.718476872349699
7589,0,0,0.18288881796699077
7590,0,1,0.5353153905357185
7591,0,0,0.16402563106445667
7592,0,1,0.5683727200688253
7593,0,1,0.8137864200207094
7594,0,0,0.17193999523584774
7596,0,1,0.7380523305159246
7597,0,0,0.21802448063016575
7598,0,1,0.6309960997899084
7599,0,0,0.43592663673791876
7600,0,1,0.7374555073089643
7601,0,0,0.2523413191398213
7602,0,0,0.29289553460123546
7603,0,1,0.6638782711567633
7604,0,1,0.753443360460443
7605,0,1,0.6895929732123741
7606,0,0,0.42185972416570167
7607,0,1,0.5607120410063587
7609,0,0,0.4411256873221821
7610,0,0,0.14731444799925847
7611,0,0,0.3112150055581694
7612,0,1,0.7949621341380797
7613,0,1,0.6666665049645927
7584,0,0,0.3954510674255247
7583,0,0,0.36838876026645734
7582,0,0,0.47918130838007966
7567,0,0,0.3828316204193219
7555,0,0,0.17334964446285753
7556,0,1,0.7074988610120065
7557,0,0,0.46512547328066106
7558,0,1,0.7501614747006039
7559,0,0,0.1570612562590145
7560,0,1,0.6598735059476962
7561,0,1,0.6084826045440502
7562,0,0,0.09971849159617037
7563,0,0,0.12197477207719919
7564,0,1,0.5671769244131664
7565,0,0,0.2134455982572962
7566,0,0,0.34424425594888686
7568,0,0,0.45015821571423975
7581,0,1,0.7110829550712938
7569,0,0,0.1705353953483143
7570,0,0,0.0939021135612816
7571,0,0,0.22579729534291737
7572,0,0,0.2234843218290617
7573,0,0,0.15521202929027103
7574,0,0,0.18029231369264803
7575,0,0,0.4945695026899931
7576,0,1,0.5383028779164142
7577,0,0,0.30266782271036957
7578,0,0,0.3217840437356918
7579,0,0,0.10324819704821464
7580,0,0,0.277450752263132
7485,0,0,0.40962756443654097
7484,0,0,0.4793232572735291
7483,0,0,0.38055128525325294
7482,0,1,0.6060574603912114
7389,0,0,0.21411532717797105
7390,0,0,0.12640455533266617
7391,0,0,0.21240108951394457
7392,0,0,0.09820747416268084
7393,0,0,0.32347128182054175
7395,0,0,0.4898767384217975
7396,0,0,0.16491688411139402
7397,0,1,0.589466091254832
7398,0,0,0.2393910622239873
7399,0,0,0.09532379086806538
7400,0,1,0.6072978918988333
7401,0,0,0.4219982479258435
7402,0,0,0.36139061799609334
7403,0,0,0.23623976487691833
7404,0,1,0.5711124404457664
7405,0,0,0.11356170238015328
7406,0,1,0.7072933984298023
7407,0,1,0.6515127567651205
7408,0,0,0.4995390282067132
7409,0,0,0.24151755868201785
7411,0,1,0.7238592813391712
7412,0,1,0.530386694610863
7413,0,0,0.338121830218769
7414,0,1,0.5150054742838347
7415,0,1,0.5854948923138268
7416,0,0,0.10039205542811713
7417,0,0,0.4734022558206292
7388,0,0,0.09247098841078183
7387,0,1,0.8999415926667687
7386,0,0,0.16995507907636043
7370,0,0,0.39041050361228774
7358,0,1,0.5389005735006682
7359,0,1,0.6385802844853026
7360,0,0,0.1985776694656869
7361,0,0,0.24375442245213633
7362,0,0,0.38862868610558343
7363,0,0,0.3567710472611167
7364,0,0,0.29287115942655795
7365,0,0,0.3137138285926628
7366,0,0,0.12698798934967062
7367,0,1,0.6124121185850989
7368,0,0,0.20176320542272774
7369,0,0,0.09842881688306074
7371,0,1,0.6998561965307549
7385,0,1,0.6587270305616592
7372,0,0,0.22021227117071546
7373,0,0,0.2253081495739964
7374,0,0,0.11426806879425964
7375,0,1,0.6316230920199313
7376,0,1,0.5072835608329815
7377,0,0,0.05638070087937674
7378,0,1,0.632954756830985
7379,0,1,0.7817164255492529
7380,0,1,0.5683051711725932
7381,0,0,0.2886385789609158
7382,0,0,0.38383367067622576
7384,0,1,0.8535768048230271
7418,0,0,0.07937902930282813
7419,0,0,0.2206784031376414
7420,0,1,0.6989910361019724
7468,0,0,0.460599525768454
7456,0,1,0.859645677000374
7457,0,0,0.10291880067034395
7458,0,1,0.7375356092585151
7459,0,1,0.514500538392826
7460,0,0,0.11417064270797773
7461,0,0,0.16968215279879112
7462,0,1,0.7006430625997672
7463,0,1,0.7893678581965279
7464,0,0,0.4980544844112677
7465,0,0,0.32492857296913574
7466,0,0,0.12399404961375166
7467,0,0,0.39052838360209563
7469,0,0,0.2747441362525582
7454,0,0,0.1335194427184651
7470,0,1,0.5864625659734499
7471,0,0,0.14964643949092615
7472,0,1,0.6048637411999674
7473,0,0,0.44159694686209144
7474,0,1,0.836335235661055
7475,0,0,0.06925408885992834
7476,0,0,0.3277155369718477
7477,0,0,0.16171361203085857
7478,0,1,0.7648663617586083
7479,0,0,0.10947794496529932
7480,0,0,0.14667921936607198
7481,0,0,0.4662873247478647
7455,0,0,0.18798583829575916
7453,0,0,0.47786237335138715
7421,0,0,0.23969932582296943
7436,0,0,0.12999027881285544
7422,0,0,0.19772347844752802
7423,0,0,0.45854316768928
7424,0,0,0.36765883326024484
7426,0,0,0.14546317589333224
7427,0,1,0.6046893002949697
7428,0,1,0.5102575115799614
7429,0,0,0.10086349944459574
7430,0,1,0.5210311544233363
7431,0,1,0.6274206137506932
7433,0,1,0.7767567065987206
7434,0,1,0.6750122796621294
7435,0,0,0.36190568006562535
7437,0,1,0.694720766478729
7452,0,1,0.7363595841736623
7438,0,0,0.17949327341428062
7439,0,0,0.3094961910545901
7440,0,1,0.5503118979463378
7441,0,0,0.4435795728101326
7442,0,0,0.15614578753240702
7443,0,0,0.3039704076073457
7444,0,1,0.6832184773261943
7445,0,1,0.6406860242514144
7446,0,1,0.5681910821487844
7447,0,1,0.6091930943225391
7448,0,1,0.5690213585666146
7449,0,0,0.4352956041304664
7614,0,1,0.6805038435677638
7616,0,0,0.17846442922772812
6843,0,1,0.5589771699396437
7814,0,0,0.4663259325501799
7784,0,0,0.25163516685125664
7785,0,0,0.08572023757492363
7786,0,1,0.7101673167614153
7789,0,1,0.824921711887985
7790,0,1,0.517418949939159
7791,0,1,0.7968876140319134
7792,0,0,0.4905558557422711
7793,0,0,0.2974007546801943
7794,0,0,0.267515252655566
7795,0,0,0.4915935771883255
7796,0,0,0.44597050668996985
7797,0,0,0.3507872646539336
7798,0,0,0.18040499871083351
7799,0,0,0.4127770822119486
7800,0,0,0.4474986777052007
7801,0,1,0.5472422857163421
7802,0,0,0.1765579022867874
7803,0,0,0.1957380425675201
7804,0,0,0.12757708230301226
7805,0,0,0.19120568417251277
7806,0,0,0.28843741613475943
7807,0,1,0.5091586777604277
7808,0,0,0.3119323272700696
7809,0,0,0.22076486771641385
7810,0,1,0.5316153110501252
7811,0,0,0.08765625628740162
7812,0,0,0.4372935632901927
7783,0,0,0.4716684024513676
7782,0,0,0.20051747178920812
7781,0,1,0.5194878435178206
7766,0,0,0.1335531663687581
7753,0,1,0.765566746363559
7754,0,0,0.4940830473234889
7755,0,0,0.45078499593916094
7756,0,1,0.7295070098679275
7757,0,0,0.22988025061244166
7758,0,0,0.0967184275061691
7759,0,1,0.6698550468242225
7760,0,1,0.847637190960037
7762,0,0,0.08539653099665773
7763,0,0,0.2787555342851481
7764,0,0,0.17552096662334454
7765,0,0,0.4725107819648113
7767,0,1,0.794703607262926
7780,0,0,0.39766229029196126
7768,0,0,0.1086812978086631
7769,0,1,0.7541880571256885
7770,0,0,0.22403292594068228
7771,0,1,0.5359376421586783
7772,0,0,0.3853085750950131
7773,0,1,0.8275829217637333
7774,0,0,0.2942718479076133
7775,0,1,0.6887885900070655
7776,0,0,0.3614753040868347
7777,0,0,0.2528000258105848
7778,0,0,0.11600358175893564
7779,0,1,0.5076124641100433
7813,0,0,0.42747062279753667
7815,0,0,0.416892598780676
7618,0,0,0.247000128366114
7816,0,0,0.3024377415275751
7849,0,0,0.05406225692780683
7850,0,0,0.23723691658396165
7851,0,1,0.5703900249699168
7852,0,0,0.15601829452337063
7854,0,1,0.6139483624765684
7855,0,0,0.4493640554487952
7856,0,1,0.6606027077528708
7857,0,0,0.35126533389264814
7858,0,0,0.44168925201298553
7859,0,0,0.16204132123536283
7860,0,1,0.6680704456891563
7861,0,1,0.6510185552102042
7862,0,0,0.08435992992071045
7863,0,0,0.44379342691679224
7864,0,1,0.7543895463392424
7865,0,0,0.2178899819659501
7866,0,0,0.16575358860274916
7867,0,0,0.3381345882190506
7869,0,0,0.3536579690485353
7870,0,1,0.5169021684304201
7871,0,0,0.13485015165268707
7872,0,0,0.20408987021333327
7873,0,0,0.18956459491946737
7874,0,0,0.36421446473919844
7875,0,0,0.20236075918601115
7876,0,1,0.6268840751226635
7877,0,0,0.15132434756466634
7848,0,0,0.39798395390799834
7847,0,0,0.4369867025273166
7846,0,1,0.6224822620141606
7830,0,1,0.5738107332107238
7817,0,1,0.7404224468750588
7818,0,0,0.09488447150516738
7819,0,1,0.5728926228477841
7820,0,0,0.25382666450413427
7821,0,0,0.3383477841843211
7823,0,1,0.5620984515647921
7824,0,1,0.758805145061116
7825,0,0,0.04311662872305411
7826,0,1,0.6058523933004863
7827,0,0,0.3233956246670818
7828,0,1,0.5953717494923515
7829,0,0,0.10894469185655442
7831,0,1,0.5344045157733792
7845,0,0,0.09347260248958711
7832,0,0,0.33148411616403645
7833,0,0,0.28434207689562185
7834,0,0,0.16708704527466273
7835,0,0,0.18776990153242326
7836,0,1,0.5073809079637726
7837,0,0,0.11842130336810507
7838,0,1,0.7777052233966518
7839,0,1,0.728113048322309
7841,0,0,0.275748386758915
7842,0,0,0.2299827697996832
7843,0,1,0.7724216780930322
7844,0,1,0.619300319476811
7752,0,1,0.7892392384046288
7751,0,1,0.905097242218155
7750,0,1,0.5685232920894027
7749,0,1,0.6374562697636087
7651,0,0,0.2755530199695586
7652,0,1,0.5336611437454765
7653,0,0,0.1403822182913133
7654,0,1,0.5784650472638043
7655,0,1,0.645640973422748
7656,0,1,0.8122970457045774
7657,0,1,0.7356403006300059
7658,0,1,0.7021911607508375
7659,0,0,0.16460053993949633
7660,0,0,0.3845108998958357
7661,0,0,0.2512482520555776
7662,0,0,0.4999255131347272
7663,0,0,0.09175490542362924
7664,0,0,0.11121659141598653
7665,0,0,0.20979397336126104
7666,0,1,0.6383169986031048
7667,0,1,0.5329857132631854
7669,0,0,0.08882387432204275
7670,0,0,0.42371066108621686
7672,0,1,0.5692309574777411
7674,0,0,0.12396644189810227
7675,0,1,0.598050324552101
7676,0,0,0.3819695115819212
7678,0,1,0.9030916497103272
7679,0,1,0.6428690442605154
7680,0,1,0.614579778968925
7681,0,1,0.5384506963182438
7650,0,0,0.4276473010506736
7649,0,1,0.5244869460120373
7648,0,0,0.1651340037998938
7631,0,0,0.39849721454804327
7619,0,1,0.6818298406128753
7620,0,1,0.6230419862395637
7621,0,0,0.45983620959903787
7622,0,0,0.2345867337603265
7623,0,0,0.2113910135864291
7624,0,0,0.1437552344292728
7625,0,0,0.09594384176244039
7626,0,1,0.836281634316895
7627,0,0,0.29042814536615347
7628,0,0,0.24562440314566017
7629,0,0,0.23776989035851107
7630,0,1,0.7460058374008647
7632,0,1,0.7147704044196219
7647,0,1,0.5268910289918801
7633,0,0,0.2030623932402361
7634,0,0,0.22375145084173698
7635,0,0,0.24951898786021934
7636,0,0,0.14315433988959284
7637,0,0,0.1557596467304117
7638,0,0,0.14819451624102897
7639,0,0,0.1301329717656538
7640,0,1,0.543170271961846
7641,0,1,0.7660625245863834
7642,0,1,0.5524893638999402
7644,0,0,0.21066512031204201
7646,0,0,0.07628284905823138
7683,0,1,0.5871646676078931
7684,0,0,0.21910211674107147
7685,0,0,0.2821440687466682
7735,0,0,0.1961101731099329
7721,0,1,0.5336611437454765
7722,0,0,0.4384333689579461
7723,0,0,0.4362127771582747
7724,0,0,0.1789755562738611
7725,0,0,0.1483975103845091
7726,0,0,0.14112468347910703
7729,0,0,0.21769181324020437
7730,0,1,0.5893325902362029
7731,0,1,0.6471141527810284
7732,0,1,0.7562387418000219
7733,0,0,0.10694084417548469
7734,0,1,0.6593433787544201
7736,0,0,0.1333705894758213
7719,0,1,0.6126024731764833
7737,0,1,0.7338444255499119
7738,0,1,0.7230614701018482
7739,0,0,0.4939750037603408
7740,0,0,0.25843461914362853
7741,0,0,0.1508418107193158
7742,0,0,0.18477657782334167
7743,0,0,0.2149232822997127
7744,0,0,0.33464886455180465
7745,0,0,0.07256462455180161
7746,0,0,0.2821965771765768
7747,0,0,0.07661435858199372
7748,0,0,0.39772248700020374
7720,0,1,0.5583868699484421
7718,0,1,0.8700905193138903
7686,0,0,0.4999459155954176
7701,0,1,0.7868656992666306
7687,0,0,0.32365881577787375
7690,0,0,0.12961092499337332
7691,0,0,0.28570776869297104
7692,0,1,0.5547310258748023
7693,0,0,0.14712823552752968
7694,0,0,0.31877879086630523
7695,0,1,0.6282590322873791
7696,0,1,0.6156116075384003
7697,0,1,0.7028500135893824
7698,0,0,0.2763931570554249
7699,0,1,0.7724240350174493
7700,0,0,0.11311950853084869
7702,0,0,0.11179497860362027
7717,0,1,0.8505845248887737
7703,0,1,0.5304071891937724
7705,0,0,0.2855088665884578
7706,0,1,0.5173153882553766
7707,0,1,0.6992208967814508
